#
#  Z   A s fl     Mexp      Err       Mth    beta20  beta22  Gamma  beta30  beta32  beta4    Rch
#                [MeV]     [MeV]     [MeV]                                                   [fm]
#----------------------------------------------------------------------------------------------------
   0   1 n  2     8.071     0.000
  16  49 S  1    20.391     0.583    21.120   0.140   0.071  35.650   0.000   0.000   0.000   3.429
  16  50 S  0                        27.470   0.128   0.064  35.260   0.000   0.000   0.010   3.442
  16  51 S  0                        36.450   0.066   0.079  59.430   0.000   0.000   0.010   3.462
  16  52 S  0                        43.140   0.142   0.061  31.280   0.000   0.000   0.020   3.471
  16  53 S  0                        52.300   0.190   0.140  46.180   0.000   0.000   0.500   3.480
  16  54 S  0                        59.840   0.170   0.070  30.210   0.000   0.000   0.040   3.501
  16  55 S  0                        68.950   0.235   0.137  39.500   0.000   0.000   0.500   3.513
  16  56 S  0                        76.830   0.150   0.070  33.420   0.000   0.000   0.500   3.522
  16  57 S  0                        85.880   0.160   0.070  31.750   0.000   0.000   0.500   3.559
  17  25 Cl 0                        60.840   0.249   0.123  34.940   0.000   0.000   0.500   6.050
  17  26 Cl 0                        50.250   0.190   0.080  30.770   0.000   0.000   0.500   5.529
  17  27 Cl 0                        35.200   0.205   0.074  27.040   0.000   0.000   0.500   5.444
  17  28 Cl 1    28.270     0.500    26.210   0.229   0.078  25.720   0.000   0.000   0.500   5.422
  17  29 Cl 1    14.022     0.189    13.040   0.227   0.076  25.340   0.000   0.000   0.030   3.383
  17  30 Cl 2     4.675     0.024     4.820   0.259   0.069  20.640   0.000   0.000   0.040   3.361
  17  31 Cl 2    -7.035     0.003    -6.330   0.223   0.086  28.610   0.000   0.000   0.040   3.350
  17  32 Cl 2   -13.335     0.001   -12.130   0.101   0.100  54.470   0.000   0.000   0.010   3.318
  17  33 Cl 2   -21.003     0.000   -20.770   0.184   0.083  32.540   0.000   0.000   0.010   3.336
  17  34 Cl 2   -24.440     0.000   -24.730   0.125   0.096  47.360   0.000   0.000   0.000   3.329
  17  35 Cl 2   -29.014     0.000   -28.330   0.170   0.079  33.310   0.000   0.000   0.010   3.344
  17  36 Cl 2   -29.522     0.000   -27.850   0.063   0.075  59.290   0.000   0.000   0.000   3.340
  17  37 Cl 2   -31.762     0.000   -30.410   0.073   0.071  53.980   0.000   0.000   0.010   3.346
  17  38 Cl 2   -29.798     0.000   -28.470   0.070   0.079  57.930   0.000   0.000   0.020   3.355
  17  39 Cl 2   -29.800     0.002   -30.340   0.176   0.064  27.210   0.000   0.000   0.030   3.373
  17  40 Cl 2   -27.558     0.032   -27.410   0.180   0.060  25.240   0.000   0.000   0.040   3.380
  17  41 Cl 2   -27.307     0.069   -28.370   0.200   0.070  26.330   0.000   0.000   0.040   3.393
  17  42 Cl 2   -24.832     0.060   -24.660   0.260   0.040  12.270   0.000   0.000   0.050   3.408
  17  43 Cl 2   -24.160     0.062   -24.350   0.205   0.075  27.360   0.000   0.000   0.040   3.410
  17  44 Cl 2   -20.479     0.086   -19.480   0.205   0.065  24.150   0.000   0.000   0.030   3.415
  17  45 Cl 2   -18.263     0.136   -18.040   0.200   0.080  29.500   0.000   0.000   0.030   3.428
  17  46 Cl 2   -13.735     0.097   -12.550   0.190   0.070  27.520   0.000   0.000   0.020   3.431
  17  47 Cl 1    -9.580     0.200    -9.380   0.180   0.080  32.150   0.000   0.000   0.010   3.443
  17  48 Cl 1    -4.280     0.500    -2.780   0.130   0.090  44.390   0.000   0.000   0.000   3.442
  17  49 Cl 1     0.740     0.400     1.540   0.180   0.080  32.150   0.000   0.000   0.010   3.466
  17  50 Cl 1     7.700     0.400     8.850   0.081   0.081  54.740   0.000   0.000   0.000   3.458
  17  51 Cl 1    14.290     0.700    14.360   0.150   0.070  33.420   0.000   0.000   0.000   3.485
  17  52 Cl 1    22.360     0.700    22.600   0.070   0.070  54.740   0.000   0.000   0.010   3.484
  17  53 Cl 0                        28.690   0.158   0.072  32.800   0.000   0.000   0.010   3.514
  17  54 Cl 0                        37.800   0.175   0.070  29.500   0.000   0.000   0.030   3.539
  17  55 Cl 0                        44.130   0.180   0.080  32.150   0.000   0.000   0.030   3.545
  17  56 Cl 0                        53.350   0.206   0.100  34.470   0.000   0.000   0.500   3.553
  17  57 Cl 0                        60.380   0.201   0.079  29.070   0.000   0.000   0.040   3.571
  17  58 Cl 0                        69.740   0.250   0.130  36.330   0.000   0.000   0.500   3.591
  17  59 Cl 0                        77.200   0.220   0.080  27.210   0.000   0.000   0.100   3.595
  17  60 Cl 0                        86.210   0.270   0.141  36.450   0.000   0.000   0.500   3.608
  18  28 Ar 0                        44.110   0.100   0.000   0.000   0.000   0.000   0.500   5.647
  18  29 Ar 1    37.969     0.439    34.820   0.330   0.075  17.820   0.000   0.000   0.210   3.552
  18  30 Ar 1    22.071     0.179    19.720   0.240   0.080  25.240   0.000   0.000   0.500   3.678
  18  31 Ar 1    11.325     0.200    10.360   0.250   0.078  23.810   0.000   0.000   0.050   3.428
  18  32 Ar 2    -2.200     0.002    -1.850   0.230   0.080  26.190   0.000   0.000   0.200   3.446
  18  33 Ar 2    -9.384     0.000    -8.900   0.205   0.074  27.040   0.000   0.000   0.030   3.399
  18  34 Ar 2   -18.378     0.000   -17.830   0.175   0.075  31.220   0.000   0.000   0.020   3.396
  18  35 Ar 2   -23.047     0.001   -22.640   0.190   0.079  30.460   0.000   0.000   0.020   3.402
  18  36 Ar 2   -30.232     0.000   -29.520   0.135   0.065  34.250   0.000   0.000   0.010   3.393
  18  37 Ar 2   -30.948     0.000   -30.590   0.069   0.077  57.640   0.000   0.000   0.010   3.395
  18  38 Ar 2   -34.715     0.000   -33.950   0.085   0.065  47.240   0.000   0.000   0.010   3.398
  18  39 Ar 2   -33.242     0.005   -32.890   0.120   0.060  35.260   0.000   0.000   0.030   3.408
  18  40 Ar 2   -35.040     0.000   -35.790   0.145   0.045  23.700   0.000   0.000   0.030   3.414
  18  41 Ar 2   -33.068     0.000   -33.850   0.160   0.050  23.840   0.000   0.000   0.040   3.423
  18  42 Ar 2   -34.423     0.006   -35.580   0.170   0.060  26.530   0.000   0.000   0.040   3.432
  18  43 Ar 2   -32.010     0.005   -32.800   0.251   0.057  17.800   0.000   0.000   0.070   3.457
  18  44 Ar 2   -32.673     0.002   -33.320   0.195   0.065  25.240   0.000   0.000   0.040   3.452
  18  45 Ar 2   -29.771     0.001   -29.560   0.180   0.060  25.240   0.000   0.000   0.030   3.453
  18  46 Ar 2   -29.771     0.002   -28.730   0.165   0.065  29.120   0.000   0.000   0.030   3.461
  18  47 Ar 2   -25.367     0.001   -24.180   0.094   0.087  52.620   0.000   0.000   0.020   3.458
  18  48 Ar 2   -22.355     0.017   -21.610   0.145   0.065  32.370   0.000   0.000   0.010   3.475
  18  49 Ar 1   -17.060     0.400   -15.800   0.092   0.081  51.230   0.000   0.000   0.000   3.477
  18  50 Ar 1   -13.230     0.500   -12.140   0.130   0.062  34.000   0.000   0.000   0.010   3.495
  18  51 Ar 1    -6.490     0.400    -5.490   0.090   0.071  48.130   0.000   0.000   0.000   3.500
  18  52 Ar 1    -1.380     0.600    -0.730   0.105   0.064  40.760   0.000   0.000   0.000   3.517
  18  53 Ar 1     6.791     0.699     6.940   0.061   0.072  59.080   0.000   0.000   0.000   3.526
  18  54 Ar 1    12.560     0.800    12.290   0.097   0.061  41.650   0.000   0.000   0.000   3.544
  18  55 Ar 0                        20.740   0.069   0.082  59.250   0.000   0.000   0.020   3.562
  18  56 Ar 0                        26.540   0.115   0.057  35.030   0.000   0.000   0.010   3.573
  18  57 Ar 0                        35.530   0.130   0.050  28.540   0.000   0.000   0.140   3.589
  18  58 Ar 0                        41.750   0.130   0.060  33.130   0.000   0.000   0.030   3.601
  18  59 Ar 0                        51.240   0.130   0.120  52.550   0.000   0.000   0.500   3.614
  18  60 Ar 0                        57.680   0.160   0.060  27.940   0.000   0.000   0.050   3.627
  18  61 Ar 0                        66.590   0.160   0.060  27.940   0.000   0.000   0.500   3.661
  18  62 Ar 0                        74.150   0.190   0.060  24.070   0.000   0.000   0.060   3.650
  18  63 Ar 0                        83.200   0.260   0.115  32.030   0.000   0.000   0.500   3.666
  18  64 Ar 0                        91.010   0.207   0.070  25.560   0.000   0.000   0.160   3.671
  18  65 Ar 0                        99.980   0.255   0.120  33.640   0.000   0.000   0.500   3.684
  19  29 K  0                        54.630   0.067   0.007   8.400   0.000   0.000   0.500   6.534
  19  30 K  0                        44.770   0.335   0.070  16.460   0.000   0.000   0.500   5.372
  19  31 K  1    34.260     0.300    29.880   0.220   0.080  27.210   0.000   0.000   0.500   5.323
  19  32 K  1    21.990     0.400    20.680   0.181   0.079  31.690   0.000   0.000   0.500   5.296
  19  33 K  1     7.540     0.200     7.820   0.180   0.070  28.810   0.000   0.000   0.050   3.464
  19  34 K  1    -1.220     0.196    -0.300   0.190   0.069  27.180   0.000   0.000   0.050   3.452
  19  35 K  2   -11.173     0.001   -10.300   0.135   0.070  36.250   0.000   0.000   0.020   3.439
  19  36 K  2   -17.417     0.000   -16.200   0.062   0.073  59.010   0.000   0.000   0.000   3.425
  19  37 K  2   -24.800     0.000   -24.490   0.066   0.071  56.680   0.000   0.000   0.000   3.429
  19  38 K  2   -28.801     0.000   -28.570   0.034   0.038  57.680   0.000   0.000   0.000   3.424
  19  39 K  2   -33.807     0.000   -32.780   0.070   0.030  31.220   0.000   0.000   0.000   3.433
  19  40 K  2   -33.535     0.000   -32.630   0.150   0.050  25.240   0.000   0.000   0.030   3.446
  19  41 K  2   -35.560     0.000   -36.290   0.130   0.020  12.270   0.000   0.000   0.030   3.449
  19  42 K  2   -35.022     0.000   -35.090   0.122   0.020  13.050   0.000   0.000   0.020   3.450
  19  43 K  2   -36.575     0.000   -37.810   0.140   0.039  21.500   0.000   0.000   0.030   3.461
  19  44 K  2   -35.781     0.000   -35.900   0.070   0.080  58.250   0.000   0.000   0.020   3.463
  19  45 K  2   -36.616     0.001   -37.360   0.140   0.050  26.800   0.000   0.000   0.030   3.474
  19  46 K  2   -35.414     0.001   -34.500   0.065   0.078  59.490   0.000   0.000   0.010   3.473
  19  47 K  2   -35.712     0.001   -34.860   0.080   0.074  52.600   0.000   0.000   0.020   3.482
  19  48 K  2   -32.284     0.001   -31.240   0.079   0.075  53.320   0.000   0.000   0.010   3.487
  19  49 K  2   -29.611     0.001   -29.520   0.068   0.081  59.310   0.000   0.000   0.010   3.501
  19  50 K  2   -25.728     0.008   -24.370   0.065   0.076  58.840   0.000   0.000   0.010   3.507
  19  51 K  2   -22.515     0.013   -21.590   0.075   0.075  54.740   0.000   0.000   0.010   3.522
  19  52 K  2   -17.138     0.034   -15.160   0.056   0.063  57.850   0.000   0.000   0.000   3.528
  19  53 K  2   -12.296     0.112   -11.610   0.074   0.070  53.220   0.000   0.000   0.000   3.547
  19  54 K  1    -5.150     0.400    -4.460   0.060   0.071  59.140   0.000   0.000   0.000   3.559
  19  55 K  1     0.470     0.500    -0.030   0.070   0.071  55.120   0.000   0.000   0.000   3.575
  19  56 K  1     7.980     0.600     8.010   0.060   0.071  59.140   0.000   0.000   0.010   3.590
  19  57 K  1    14.130     0.600    12.820   0.060   0.071  59.140   0.000   0.000   0.000   3.602
  19  58 K  1    21.930     0.700    21.440   0.064   0.061  53.430   0.000   0.000   0.010   3.614
  19  59 K  1    28.750     0.800    26.790   0.060   0.071  59.140   0.000   0.000   0.010   3.628
  19  60 K  0                        35.850   0.066   0.063  53.470   0.000   0.000   0.170   3.639
  19  61 K  0                        41.590   0.080   0.061  47.160   0.000   0.000   0.020   3.651
  19  62 K  0                        50.510   0.070   0.060  50.480   0.000   0.000   0.500   3.683
  19  63 K  0                        57.080   0.120   0.051  31.010   0.000   0.000   0.040   3.673
  19  64 K  0                        66.040   0.090   0.061  43.790   0.000   0.000   0.500   3.698
  19  65 K  0                        73.160   0.130   0.055  30.890   0.000   0.000   0.040   3.692
  19  66 K  0                        82.190   0.130   0.070  37.290   0.000   0.000   0.250   3.700
  19  67 K  0                        89.710   0.145   0.060  30.340   0.000   0.000   0.070   3.710
  19  68 K  0                        98.620   0.130   0.060  33.130   0.000   0.000   0.500   3.740
  20  31 Ca 0                        54.240   0.320   0.000   0.000   0.000   0.000   0.500   6.060
  20  32 Ca 0                        39.210   0.221   0.069  23.820   0.000   0.000   0.500   4.907
  20  33 Ca 1    31.030     0.400    28.350   0.260   0.078  22.990   0.000   0.000   0.070   3.560
  20  34 Ca 1    14.890     0.300    13.950   0.250   0.090  26.980   0.000   0.000   0.500   3.670
  20  35 Ca 1     5.190     0.200     4.790   0.210   0.070  25.240   0.000   0.000   0.050   3.508
  20  36 Ca 2    -6.451     0.040    -6.060   0.170   0.070  30.210   0.000   0.000   0.120   3.519
  20  37 Ca 2   -13.136     0.001   -12.400   0.078   0.071  52.160   0.000   0.000   0.010   3.477
  20  38 Ca 2   -22.059     0.000   -21.580   0.140   0.050  26.800   0.000   0.000   0.020   3.489
  20  39 Ca 2   -27.283     0.001   -26.610   0.041   0.049  59.390   0.000   0.000   0.000   3.476
  20  40 Ca 2   -34.846     0.000   -33.900   0.000   0.000   0.000   0.000   0.000   0.000   3.473
  20  41 Ca 2   -35.138     0.000   -34.830   0.140   0.010   5.770   0.000   0.000   0.050   3.493
  20  42 Ca 2   -38.547     0.000   -39.370   0.130   0.010   6.210   0.000   0.000   0.030   3.492
  20  43 Ca 2   -38.409     0.000   -38.860   0.180   0.009   4.040   0.000   0.000   0.060   3.504
  20  44 Ca 2   -41.469     0.000   -42.330   0.130   0.020  12.270   0.000   0.000   0.030   3.498
  20  45 Ca 2   -40.812     0.000   -41.270   0.180   0.000   0.000   0.000   0.000   0.050   3.510
  20  46 Ca 2   -43.140     0.002   -43.610   0.135   0.045  25.240   0.000   0.000   0.030   3.512
  20  47 Ca 2   -42.345     0.002   -41.690   0.165   0.045  21.090   0.000   0.000   0.040   3.523
  20  48 Ca 2   -44.225     0.000   -42.630   0.130   0.050  28.540   0.000   0.000   0.030   3.525
  20  49 Ca 2   -41.300     0.000   -39.810   0.075   0.070  52.850   0.000   0.000   0.020   3.525
  20  50 Ca 2   -39.589     0.002   -38.720   0.090   0.060  43.310   0.000   0.000   0.010   3.538
  20  51 Ca 2   -36.332     0.001   -34.320   0.100   0.000   0.000   0.000   0.000   0.010   3.540
  20  52 Ca 2   -34.266     0.001   -32.190   0.052   0.060  58.500   0.000   0.000   0.010   3.555
  20  53 Ca 2   -29.388     0.044   -26.770   0.009   0.001   0.000   0.000   0.000   0.000   3.554
  20  54 Ca 2   -25.161     0.048   -23.530   0.061   0.051  49.780   0.000   0.000   0.010   3.579
  20  55 Ca 2   -18.650     0.160   -17.090   0.017   0.001   4.760   0.000   0.000   0.000   3.584
  20  56 Ca 2   -13.510     0.250   -13.290   0.052   0.055  56.240   0.000   0.000   0.010   3.606
  20  57 Ca 1    -6.560     0.400    -6.160   0.040   0.011  21.250   0.000   0.000   0.000   3.613
  20  58 Ca 1    -1.530     0.500    -1.840   0.025   0.001   3.240   0.000   0.000   0.000   3.626
  20  59 Ca 1     5.810     0.600     5.740   0.020   0.011  37.880   0.000   0.000   0.000   3.640
  20  60 Ca 1    11.000     0.700    10.550   0.017   0.015  51.290   0.000   0.000   0.000   3.653
  20  61 Ca 1    19.010     0.800    19.010   0.110   0.010   7.330   0.000   0.000   0.030   3.670
  20  62 Ca 0                        24.090   0.070   0.010  11.420   0.000   0.000   0.020   3.677
  20  63 Ca 0                        32.890   0.060   0.010  13.260   0.000   0.000   0.020   3.687
  20  64 Ca 0                        38.440   0.103   0.004   3.140   0.000   0.000   0.030   3.701
  20  65 Ca 0                        47.410   0.133   0.010   6.070   0.000   0.000   0.020   3.707
  20  66 Ca 0                        53.610   0.108   0.002   1.500   0.000   0.000   0.030   3.719
  20  67 Ca 0                        62.520   0.144   0.011   6.170   0.000   0.000   0.020   3.728
  20  68 Ca 0                        69.440   0.120   0.010   6.720   0.000   0.000   0.020   3.736
  20  69 Ca 0                        78.400   0.140   0.030  16.860   0.000   0.000   0.040   3.746
  21  32 Sc 0                        64.800   0.320   0.000   0.000   0.000   0.000   0.500   6.694
  21  33 Sc 0                        49.890   0.222   0.080  27.000   0.000   0.000   0.500   5.730
  21  34 Sc 0                        38.310   0.250   0.080  24.350   0.000   0.000   0.500   5.248
  21  35 Sc 1    27.100     0.400    24.290   0.160   0.070  31.750   0.000   0.000   0.500   5.217
  21  36 Sc 1    16.150     0.300    15.170   0.250   0.060  18.750   0.000   0.000   0.130   3.613
  21  37 Sc 1     3.780     0.300     3.280   0.201   0.069  25.900   0.000   0.000   0.070   3.563
  21  38 Sc 1    -4.249     0.200    -4.100   0.199   0.079  29.310   0.000   0.000   0.040   3.547
  21  39 Sc 2   -14.173     0.024   -14.040   0.078   0.077  54.390   0.000   0.000   0.020   3.523
